Month,Conf1,Conf2,Conf3,Conf4
2020-03-01,0.15102972337174672,0.20845725426759618,0.011157274339705389,0.14791260393723316
2020-04-01,0.17467296212879416,0.3224510428018741,0.0016701829600949852,0.29145374527766343
2020-05-01,0.00042074462864948807,0.24882729594869743,0.04250350122034754,0.24603561082728573
2020-06-01,0.1516035267552048,0.2417504695733116,0.0019010388937482957,0.1978260240993105
2020-07-01,0.06897968456068865,0.25565810712484294,0.05520226258826562,0.233330713318366
2020-08-01,0.14822988927373726,0.3047387763736593,0.1725675856035233,0.22585528902241545
2020-09-01,0.14459380525606882,0.27684245344643077,0.16087882877231086,0.18307106554889438
2020-10-01,0.11015598330174729,0.2115736420713434,0.1053697744598077,0.1285383131171846
2020-11-01,0.2676146063858551,0.28639963982659566,0.03866629452558254,0.09906367906450445
2020-12-01,0.13565524934657378,0.2258859363605088,0.09032068757598054,0.15756683874655292
2021-01-01,0.2428084289757444,0.2998208807030534,0.0986901448515227,0.1407178196602026
2021-02-01,0.131689216461127,0.2714624642704855,0.017345239075035247,0.25036477461435946
2021-03-01,0.10327237784914065,0.142599929861558,0.0006227769192440223,0.09947262789530967
2021-04-01,0.17490678000248916,0.29108520538954946,0.08573735114477632,0.2390933443397399
2021-05-01,0.001787501362833006,0.020840057431836544,1.5192196907716363e-06,0.02075262915601942
2021-06-01,0.17699901058178896,0.2472410127146266,0.14040536450333665,0.12317742427990044
2021-07-01,0.05130618592221264,0.1725283700673442,0.05472587076259064,0.1528904748394568
2021-08-01,0.08527915236758418,0.3356901114303996,0.2673696126891141,0.22248281000612502
2021-09-01,0.13534965992053732,0.28978250955004503,0.15190533912026877,0.2332958551275867
2022-01-01,0.1693702178064536,0.24458674307128644,0.0754896077061753,0.15584019618032088
2022-02-01,0.08413247216033495,0.16544904143944447,0.0004079222306837958,0.1395616219403819
2022-03-01,0.1374860921114189,0.1970410275437502,0.036434878373700415,0.13646126806024247
2022-04-01,0.1055583436906576,0.17462435248248,0.023996984014796413,0.1328001664777698
2022-05-01,0.027988763169665722,0.1380667089216648,7.031924771690765e-07,0.13326576533825568
2022-06-01,0.12075905339710499,0.17889356523470248,0.0022124305602150163,0.13136100176322657
2022-07-01,0.10749543698065851,0.14700319899740302,0.02929744693473036,0.09146020690786756
2022-08-01,0.22832202008471061,0.33832869652250547,0.14170187329201944,0.22862521875731573
2023-01-01,0.12946812726185628,0.264627510647563,0.11131072994478383,0.213107377354082
2023-02-01,0.25551405302787134,0.2819944198637648,0.022920454762250804,0.1685214887089364
2023-03-01,0.07322120652144362,0.19531177773015368,2.8697453860487488e-06,0.18201258231125106
2023-04-01,0.043740566535515,0.2565293358285781,0.0003629185429488443,0.2534783267102628
2023-05-01,0.2058130363284165,0.34074485547027944,0.18440953421799586,0.2812763546138106
2023-06-01,0.19528329453937132,0.32129887449706734,0.21248698463773824,0.2001629247706782
2023-07-01,0.17486122888677488,0.2942977303942224,0.18643155937596304,0.1720336045536247
2023-08-01,0.11546383291462035,0.3505546890762683,0.28224458425760396,0.24221687968647757
2023-09-01,0.14038506265611642,0.27897424299487855,0.20563850529527153,0.14414299100019434
2023-10-01,0.07809769106799488,0.21463379682383207,0.14624819525240837,0.12904824968545386
2023-11-01,0.05167484718225655,0.3041276949525357,0.1913376287577662,0.22227704236407766
2024-03-01,0.07292325571872185,0.3022918208515474,0.0009030674960953902,0.29580969101025073
2024-04-01,0.045711753238669064,0.2797365434720547,0.004811775823005363,0.27406372648258803
