date,cluster_1_mean_distance,cluster_2_mean_distance
2020-03-18,7144.793494762158,9385.160572902929
2020-03-19,14590.679615893843,13465.751224492722
2020-03-20,12699.211800517553,11134.274372254897
2020-03-21,8091.5237379093505,6935.1849628032605
2020-03-22,7752.518710102008,7915.372501432493
2020-03-23,13816.418577042867,18013.98119511497
2020-06-17,9453.067317952644,11138.520198779934
2020-06-18,9990.791976718026,8274.855372056612
2020-06-19,9241.160079757368,7961.632871060217
2020-06-20,11452.209944655795,14670.27881785438
2020-06-21,17148.995288801743,11587.924152236228
2020-06-22,6459.887248941837,5084.373665854176
2020-06-23,11512.9963470657,6632.62474282845
2020-08-18,10311.227822588427,8211.020503458416
2020-08-19,10092.323094243868,8379.788244251024
2020-08-20,10504.199370608638,7487.404717629253
2020-08-21,9047.79909158899,7581.748337261922
2020-08-22,8806.714327473166,5892.141293955111
2020-09-17,9843.606253734955,6686.090826028156
2020-09-18,8095.565497242359,8220.583506589533
2020-09-19,11500.796893619554,12035.24183988255
2020-09-20,9006.501456976932,9872.001042684484
2020-09-21,10808.271412837605,6793.871686847702
2020-09-22,8800.379955566012,6859.2179272805615
2020-09-23,10392.619933209411,5786.902676021633
2020-09-24,8168.351346982985,7251.902725548773
2020-10-18,18889.061509679923,20511.03445991239
2020-10-19,9980.792298747863,12618.364568920893
2020-10-20,19418.604226755568,12739.027200422866
2020-10-21,9580.599947414825,7322.86584671616
2020-10-22,12269.62224538735,8267.440022423372
2020-10-23,9702.362045862716,6280.733031173146
2020-10-24,11504.935192590774,10250.316331697586
2022-01-17,10368.366553416014,9699.285381176103
2022-01-18,10281.39988913553,9304.560863077213
2022-01-19,11502.976784007007,8846.829155976151
2022-01-20,12774.180697279757,9297.200568199447
2022-01-21,12158.05560188328,9160.972331027111
2022-01-22,11029.10008881668,5936.070539502402
2022-01-23,14188.884037907612,7292.740384703072
2022-03-18,12822.719417070392,10391.223094099108
2022-03-19,6662.0796667078275,7663.406190239619
2022-03-20,10378.30303864637,6851.909952437552
2022-03-21,10245.098996588764,6692.647339244461
2022-03-22,7945.373867702512,5896.657998573787
2022-03-23,10910.826450152043,14487.758712429168
2022-04-18,13213.291035575798,7029.069207882007
2022-04-19,13974.806522399469,15038.49593431847
2022-04-20,9702.09906986137,7917.1517452569315
2022-04-21,6590.136670347442,11667.292664294646
2022-04-22,14474.660927634608,9741.44328439656
2022-04-23,9855.434687525507,14225.953262270776
2022-05-18,11820.5728724474,7367.278599616478
2022-05-19,7571.564299513741,12781.995901360902
2022-05-20,25192.381631187607,22582.300257156603
2022-05-21,20616.975868703117,22703.781312466883
2022-05-22,9561.09225214572,10999.03829523307
2022-05-23,6974.322018065948,9480.588672883703
2022-06-17,8886.485005881159,6193.511347640852
2022-06-19,14945.991024746952,17174.77971183119
2022-06-21,15401.301144815317,23095.439564236385
2022-06-23,8077.495227279941,7755.6520394230465
2022-07-18,8057.441916785443,10155.142865152126
2022-07-19,14487.065344390528,9727.159380805808
2022-07-20,11548.946189022157,7191.02220750862
2022-07-21,8381.617965723673,10343.483587135344
2022-07-22,22678.21636871738,13531.722247445481
2022-07-23,14987.152362063947,7964.093976239886
2022-08-17,26284.11993185944,12919.964768216878
2022-08-18,9337.90472269263,11405.533162828702
2022-08-19,16231.949804695627,9774.359434398215
2022-08-20,8702.572620485547,11465.442248218513
2022-08-21,10696.40145339058,13632.574094481513
2022-08-22,9632.610266134228,6876.530282395951
2022-08-23,7481.911875676192,3687.4909092111648
2023-01-20,5997.667539924964,6794.967998673275
2023-01-21,12409.550725779747,7297.191827239154
2023-01-22,12538.159996941886,20318.059989848374
2023-02-18,8554.418746679963,4571.8374840806155
2023-02-19,10048.153244809298,8480.256554464704
2023-03-19,12913.756601387304,8779.139324808479
2023-03-20,10912.850083613952,15140.869161566585
2023-03-21,6035.7848906062245,12896.924530048753
2023-04-18,13450.304205419381,5714.680774389803
2023-04-19,10666.65647942257,14326.445458836011
2023-05-18,13927.28107008268,15274.938748571058
2023-05-19,7741.316245032648,5703.576066824671
2023-05-20,9987.495197576894,10444.648780690663
2023-05-21,14208.176393275133,10235.123016459136
2023-05-22,12728.981076634522,11165.371712597605
2023-05-23,10059.867205008199,11283.18778867659
2023-06-17,9375.06171452598,10882.126095452477
2023-06-18,9405.002753220306,10438.750718729996
2023-06-19,10334.775227196997,7690.8313780969
2023-06-20,8089.582234754069,7303.681629374318
2023-06-21,9482.268407800508,8615.360768880571
2023-06-22,9403.107018889457,11621.86104954382
2023-07-17,11738.993783919992,12013.246012928112
2023-07-18,11723.433674688715,11911.289135907029
2023-07-19,9009.537113803042,11463.412843090691
2023-07-20,13002.635930189585,10227.13604231448
2023-07-21,9910.542700200704,10797.22093521802
2023-07-22,9665.6487077732,10029.038536399106
2023-07-23,12380.218728141741,20214.086628619705
2023-08-17,9530.046494983182,17447.64232153828
2023-08-18,9464.653950853464,18699.913936623878
2023-08-19,10258.819284330038,20341.19705047901
2023-08-20,8223.494648963355,9249.420791323872
2023-08-21,8515.238976404953,10227.886051819267
2023-08-22,10224.654843665368,7057.421133705869
2023-08-23,12124.132963910271,14135.51287063203
2024-03-17,11425.501549218263,13013.676802009317
2024-03-18,11470.386262041946,14208.056049739791
2024-03-19,12813.766442448243,6737.336553159807
2024-03-20,11410.009945000706,9464.763577945027
2024-03-21,15116.114866738855,13086.353306612418
2024-03-22,12860.627920422941,7210.530890410823
2024-03-23,15005.958119205205,13825.256502222728
2024-04-20,18295.449516849887,15837.934075916783
2024-04-21,13155.455224527566,20751.857932623225
2024-04-23,11259.817714011706,9446.063715513339
