Date,npy.number,ACI,ADI,NDSI,Bioacoustic Index,Hybrid
2020-03-18,segment_774.npy,76442.32,4.804453,0.8140272,-875784.1,-199834.05
2020-03-18,segment_1329.npy,80201.234,4.8069267,0.83713543,-862475.5,-195567.16
2020-03-18,segment_1704.npy,76324.66,4.7995787,0.83383673,-881727.2,-201349.22
2020-03-18,segment_857.npy,78879.984,4.8009377,0.834574,-832837.25,-188487.9
2020-03-18,segment_1736.npy,74388.59,4.798439,0.862207,-897767.0,-205843.19
2020-03-18,segment_711.npy,77693.836,4.808628,0.8197769,-850725.4,-193256.47
2020-03-18,segment_1512.npy,74768.484,4.804162,0.83952284,-939570.75,-216199.16
2020-03-18,segment_662.npy,74898.59,4.809347,0.8138617,-818322.5,-185854.56
2020-03-18,segment_1492.npy,73244.56,4.8037252,0.8315221,-916813.75,-210890.89
2020-03-18,segment_1295.npy,79896.805,4.8050623,0.8382402,-871347.3,-197861.22
2020-03-18,segment_1219.npy,77514.695,4.8015714,0.8441251,-883459.25,-201484.72
2020-03-18,segment_875.npy,79352.99,4.7994585,0.82844293,-846687.6,-191832.25
2020-03-18,segment_1772.npy,76637.08,4.796781,0.8313973,-832237.44,-188898.69
2020-03-18,segment_1083.npy,78753.97,4.798694,0.8250924,-843314.2,-191138.66
2020-03-18,segment_1344.npy,76603.69,4.8026237,0.823595,-886824.25,-202553.73
2020-03-18,segment_440.npy,69017.02,4.8005657,0.7784582,-682390.75,-153342.03
2020-03-18,segment_206.npy,79065.56,4.822427,0.8037835,-926436.6,-211841.36
2020-03-18,segment_1085.npy,77955.52,4.800457,0.82456285,-853187.94,-193806.7
2020-03-18,segment_1064.npy,80068.44,4.8035574,0.8336735,-847754.1,-191920.02
2020-03-18,segment_139.npy,77971.45,4.8230143,0.808471,-931181.56,-213301.12
2020-03-18,segment_1046.npy,77040.125,4.799895,0.8362273,-833074.1,-189007.1
2020-03-18,segment_649.npy,77407.89,4.802966,0.82031584,-798829.56,-180354.02
2020-03-18,segment_1580.npy,77503.26,4.7992096,0.84044474,-881129.4,-200905.12
2020-03-18,segment_357.npy,78744.84,4.8169317,0.8165162,-868310.8,-197390.08
2020-03-18,segment_1723.npy,75990.22,4.7998686,0.8451329,-893437.7,-204360.45
2020-03-18,segment_475.npy,75254.83,4.8082066,0.81064427,-865161.44,-197475.25
2020-03-18,segment_7.npy,74740.57,4.826607,0.80152524,-865129.94,-197595.94
2020-03-18,segment_152.npy,80067.195,4.823765,0.80737776,-886462.25,-201597.36
2020-03-18,segment_1104.npy,77742.766,4.7988605,0.82533246,-861271.6,-195880.81
2020-03-18,segment_461.npy,72560.37,4.8071404,0.8035587,-811778.5,-184803.12
2020-03-18,segment_1156.npy,80503.99,4.801136,0.82523715,-845680.56,-191292.73
2020-03-18,segment_407.npy,76312.93,4.811631,0.8134497,-899842.25,-205880.92
2020-03-18,segment_705.npy,78645.125,4.806242,0.8162562,-844168.0,-191379.31
2020-03-18,segment_1776.npy,76521.89,4.800788,0.83682996,-828362.75,-187958.81
2020-03-18,segment_1666.npy,73748.98,4.802968,0.83304733,-897295.25,-205885.16
2020-03-18,segment_1363.npy,75517.2,4.8015385,0.8313361,-890464.6,-203735.45
2020-03-18,segment_163.npy,76858.35,4.8194165,0.8129643,-920191.5,-210831.88
2020-03-18,segment_1311.npy,81015.75,4.804083,0.83849853,-878842.25,-199455.22
2020-03-18,segment_970.npy,78621.53,4.7921443,0.83638245,-808779.8,-182538.16
2020-03-18,segment_13.npy,75604.73,4.822505,0.79727006,-889032.3,-203355.5
2020-03-18,segment_1166.npy,77691.17,4.80756,0.8229775,-902452.9,-206189.02
2020-03-18,segment_1720.npy,77276.77,4.802516,0.83722824,-905742.1,-207114.92
2020-03-18,segment_10.npy,74963.58,4.822733,0.7978616,-880832.75,-201465.89
2020-03-18,segment_462.npy,73350.7,4.8054266,0.81929207,-837276.25,-190979.98
2020-03-18,segment_1612.npy,76195.22,4.792611,0.8581273,-883245.25,-201761.1
2020-03-18,segment_867.npy,80315.984,4.8015966,0.83109236,-831804.25,-187870.66
2020-03-18,segment_1539.npy,75102.586,4.8009305,0.8397853,-909042.1,-208483.47
2020-03-18,segment_77.npy,78690.66,4.8166313,0.8026282,-880179.25,-200370.75
2020-03-18,segment_1191.npy,76785.93,4.8020782,0.8332257,-873514.75,-199180.8
2020-03-18,segment_209.npy,79570.31,4.822489,0.8058151,-912893.75,-208329.45
2020-03-18,segment_1721.npy,76482.375,4.8043885,0.830313,-927218.5,-212682.62
2020-03-18,segment_1005.npy,77641.94,4.7953453,0.82168627,-830633.1,-188246.39
2020-03-18,segment_1553.npy,74942.14,4.800065,0.82577986,-904252.6,-207326.22
2020-03-18,segment_947.npy,77019.45,4.8002524,0.8413915,-841745.7,-191180.16
2020-03-18,segment_59.npy,78634.72,4.82477,0.80438656,-903246.5,-206151.53
2020-03-18,segment_1129.npy,77351.23,4.8006372,0.8204304,-854627.25,-194317.6
2020-03-18,segment_1671.npy,76572.4,4.80171,0.828048,-865329.6,-197187.9
2020-03-18,segment_516.npy,76045.32,4.8010426,0.8031357,-856012.75,-194990.45
2020-03-18,segment_243.npy,78093.47,4.8147187,0.7947985,-880939.0,-200709.98
2020-03-18,segment_1296.npy,77834.79,4.8055553,0.83494544,-880635.06,-200698.66
2020-03-18,segment_853.npy,77636.83,4.801885,0.8266343,-831656.1,-188503.42
2020-03-18,segment_1370.npy,77933.94,4.8019896,0.8299496,-888561.94,-202655.6
2020-03-18,segment_767.npy,76156.42,4.8090076,0.81997144,-886929.25,-202691.8
2020-03-18,segment_1228.npy,76119.36,4.7991924,0.832171,-862273.4,-196537.1
2020-03-18,segment_556.npy,77557.86,4.8042226,0.8388148,-865385.44,-196955.48
2020-03-18,segment_1732.npy,74478.25,4.8047247,0.8365079,-943142.94,-217164.77
2020-03-18,segment_517.npy,76172.01,4.8012176,0.80055517,-851703.5,-193881.47
2020-03-18,segment_142.npy,72954.45,4.8204036,0.7934671,-897421.44,-206115.34
2020-03-18,segment_916.npy,76826.945,4.794216,0.8088709,-838579.9,-190436.83
2020-03-18,segment_840.npy,78490.13,4.8025346,0.827246,-820971.1,-185618.84
2020-03-18,segment_1095.npy,76071.62,4.804755,0.81775683,-877096.5,-200254.81
2020-03-18,segment_497.npy,77495.81,4.804448,0.7986101,-853237.0,-193933.89
2020-03-18,segment_203.npy,79373.31,4.8224554,0.8173707,-903048.25,-205917.33
2020-03-18,segment_1572.npy,76320.805,4.7937202,0.84145504,-877507.5,-200295.27
2020-03-18,segment_1423.npy,77881.09,4.7717857,0.8571984,-720085.5,-160549.69
2020-03-18,segment_91.npy,78229.125,4.821162,0.81025416,-980033.9,-225449.78
2020-03-18,segment_1510.npy,73792.266,4.8032713,0.8343322,-932232.75,-214608.72
2020-03-18,segment_1230.npy,79638.625,4.8020983,0.84606326,-850783.7,-192784.86
2020-03-18,segment_1293.npy,79165.91,4.8018475,0.8371791,-877899.75,-199682.05
2020-03-18,segment_459.npy,71038.84,4.8034754,0.7929602,-743267.9,-168055.86
2020-03-18,segment_1455.npy,75047.914,4.804098,0.81197643,-903995.75,-207235.56
2020-03-18,segment_494.npy,78156.67,4.8080935,0.7995333,-861762.44,-195900.05
2020-03-18,segment_454.npy,67712.89,4.8054986,0.805341,-733281.4,-166390.72
2020-03-18,segment_635.npy,74119.02,4.8054085,0.8171315,-803701.1,-182394.12
2020-03-18,segment_683.npy,78984.66,4.8050942,0.8251781,-861680.56,-195672.56
2020-03-18,segment_123.npy,80407.92,4.8231397,0.7979311,-928620.5,-212051.73
2020-03-18,segment_1592.npy,75905.79,4.801341,0.839781,-899844.6,-205983.3
2020-03-18,segment_121.npy,80537.96,4.8255277,0.7999823,-917996.7,-209363.28
2020-03-18,segment_228.npy,78232.17,4.8191504,0.7990962,-851968.9,-193432.77
2020-03-18,segment_146.npy,76666.81,4.819846,0.79609567,-904244.94,-206893.12
2020-03-18,segment_417.npy,76712.88,4.8116155,0.8196008,-903877.5,-206789.75
2020-03-18,segment_973.npy,78304.12,4.793497,0.81492156,-789111.3,-177700.39
2020-03-18,segment_582.npy,76712.74,4.8067985,0.81904143,-881883.75,-201291.34
2020-03-18,segment_1494.npy,73593.22,4.8066654,0.82502186,-947255.56,-218414.17
2020-03-18,segment_1032.npy,74563.125,4.8021374,0.8353926,-828968.5,-188599.94
2020-03-18,segment_1537.npy,76134.1,4.803587,0.83498996,-908536.25,-208099.12
2020-03-18,segment_710.npy,78291.92,4.8082414,0.81586313,-850893.5,-193148.98
2020-03-18,segment_576.npy,78199.734,4.805171,0.8109626,-857449.5,-194811.03
2020-03-18,segment_1114.npy,79271.14,4.8024883,0.82086647,-848754.9,-192369.53
2020-03-18,segment_275.npy,78248.92,4.8221226,0.79927623,-918412.6,-210039.52
2020-03-18,segment_1673.npy,74542.734,4.8033266,0.83153,-873984.0,-199858.9
2020-03-18,segment_414.npy,78498.88,4.812467,0.80606174,-880986.1,-200620.4
2020-03-18,segment_154.npy,80406.19,4.8217278,0.80174714,-893396.25,-203246.11
2020-03-18,segment_1210.npy,77860.39,4.8040195,0.83242553,-854362.0,-194124.0
2020-03-18,segment_946.npy,79925.75,4.803284,0.829772,-829035.94,-187276.14
2020-03-18,segment_409.npy,78278.53,4.8123426,0.81539,-897673.1,-204847.25
2020-03-18,segment_601.npy,76984.04,4.8013835,0.81324655,-858285.6,-195324.0
2020-03-18,segment_1474.npy,74894.875,4.7968388,0.8361993,-875481.94,-200145.36
2020-03-18,segment_1087.npy,78570.05,4.8021226,0.82328427,-858122.0,-194886.58
2020-03-18,segment_600.npy,77779.125,4.8012795,0.8079176,-842139.6,-191088.72
2020-03-18,segment_380.npy,78144.14,4.816511,0.8033571,-908541.94,-207598.05
2020-03-18,segment_845.npy,78796.64,4.801738,0.8272588,-821028.4,-185556.53
2020-03-18,segment_86.npy,77733.86,4.8224034,0.78651506,-910592.75,-208213.31
2020-03-18,segment_1058.npy,78923.805,4.8025856,0.83516,-854940.75,-194002.83
2020-03-18,segment_861.npy,79997.19,4.800058,0.8304876,-831042.1,-187759.83
2020-03-18,segment_1331.npy,77282.58,4.803339,0.83658195,-888250.4,-202740.53
2020-03-18,segment_1061.npy,79735.805,4.802911,0.8327927,-849384.75,-192410.83
2020-03-18,segment_570.npy,75802.266,4.8040094,0.8153255,-858446.25,-195659.6
2020-03-18,segment_34.npy,76260.01,4.824625,0.7918945,-903903.1,-206909.38
2020-03-18,segment_1654.npy,76689.6,4.804118,0.83451957,-919297.25,-210650.5
2020-03-18,segment_1382.npy,74203.16,4.8002605,0.81244266,-894104.6,-204973.97
2020-03-18,segment_1632.npy,74413.69,4.8003645,0.8284285,-900278.75,-206464.86
2020-03-18,segment_617.npy,76496.28,4.804895,0.81801283,-833741.5,-189309.9
2020-03-18,segment_1616.npy,76189.06,4.7947917,0.83547086,-880658.0,-201115.83
2020-03-18,segment_1184.npy,78602.99,4.8036394,0.8268715,-865321.4,-196678.19
2020-03-18,segment_813.npy,78547.125,4.803746,0.8159563,-825012.1,-186614.84
2020-03-18,segment_1773.npy,75993.9,4.799844,0.8304292,-830346.6,-188586.78
2020-03-18,segment_1120.npy,78526.72,4.8020473,0.8229713,-858391.4,-194964.75
2020-03-18,segment_618.npy,75944.375,4.803781,0.81960887,-828007.56,-188014.39
2020-03-18,segment_1178.npy,78456.58,4.802151,0.8240486,-869676.1,-197803.48
2020-03-18,segment_159.npy,77765.1,4.820032,0.8129218,-892347.9,-203644.28
2020-03-18,segment_1234.npy,78471.375,4.7971597,0.84346956,-862023.56,-195886.64
2020-03-18,segment_700.npy,78219.89,4.8088136,0.8304315,-870702.7,-198119.28
2020-03-18,segment_1328.npy,75780.125,4.8027196,0.83679384,-888055.7,-203067.48
2020-03-18,segment_221.npy,80653.22,4.8225427,0.7982562,-862826.5,-195541.92
2020-03-18,segment_1198.npy,78718.14,4.8040223,0.8244453,-849412.5,-192672.19
2020-03-18,segment_848.npy,77607.82,4.7977767,0.82940227,-830252.0,-188159.64
2020-03-18,segment_145.npy,75375.32,4.8198576,0.79255676,-892408.9,-204256.98
2020-03-18,segment_1760.npy,73863.67,4.8028603,0.81913656,-917519.25,-210912.48
2020-03-18,segment_1472.npy,75034.336,4.8008733,0.8343091,-890268.4,-203807.1
2020-03-18,segment_1306.npy,78938.86,4.8037524,0.84444237,-881199.44,-200563.73
2020-03-18,segment_2.npy,76759.03,4.8230343,0.8027774,-870456.9,-198423.06
2020-03-18,segment_1281.npy,79442.64,4.8068705,0.8357691,-897481.4,-204508.28
2020-03-18,segment_469.npy,72401.09,4.8062363,0.80345273,-802357.6,-182487.73
2020-03-18,segment_131.npy,80360.97,4.824694,0.80033875,-936984.5,-214154.47
2020-03-18,segment_1767.npy,75355.14,4.803445,0.8236881,-888588.7,-203306.98
2020-03-18,segment_1333.npy,77738.125,4.8084326,0.82735336,-899009.5,-205316.44
2020-03-18,segment_291.npy,77460.89,4.81483,0.8115683,-881337.75,-200967.81
2020-03-18,segment_1651.npy,78837.3,4.805588,0.83206487,-896130.75,-204321.95
2020-03-18,segment_1287.npy,79617.91,4.8043833,0.8440614,-888132.9,-202127.33
2020-03-18,segment_937.npy,78016.86,4.7991996,0.8322903,-836464.5,-189610.5
2020-03-18,segment_1647.npy,75492.19,4.8002443,0.8339735,-884870.1,-202343.08
2020-03-18,segment_614.npy,75099.78,4.801725,0.8197863,-857754.2,-195662.19
2020-03-18,segment_1203.npy,76136.0,4.798989,0.81581897,-877968.0,-200456.6
2020-03-18,segment_1424.npy,78166.84,4.7728195,0.82426995,-747886.3,-167428.47
2020-03-18,segment_292.npy,80406.88,4.8159237,0.817216,-869167.7,-197188.8
2020-03-18,segment_1731.npy,75015.94,4.8044214,0.8336048,-929968.56,-213736.75
2020-03-18,segment_156.npy,76919.42,4.8224645,0.80064857,-947183.75,-217564.67
2020-03-18,segment_605.npy,76091.28,4.803066,0.81864744,-857890.1,-195448.31
2020-03-18,segment_199.npy,80354.06,4.825129,0.8090067,-894529.0,-203542.33
2020-03-18,segment_965.npy,81184.92,4.796691,0.8323652,-834660.1,-188367.39
2020-03-18,segment_1397.npy,76575.375,4.8026643,0.83220816,-882665.9,-201521.22
2020-03-18,segment_1715.npy,75628.24,4.803237,0.857125,-920461.1,-211206.81
2020-03-18,segment_1236.npy,79237.11,4.7893558,0.86299664,-853956.1,-193678.34
2020-03-18,segment_1752.npy,76113.96,4.794726,0.8255903,-865996.4,-197469.2
2020-03-18,segment_1636.npy,75941.04,4.8032093,0.83613116,-913265.75,-209329.77
2020-03-18,segment_1150.npy,80425.75,4.804172,0.82318443,-860109.25,-194919.47
2020-03-18,segment_980.npy,79802.93,4.7936163,0.82760423,-784622.5,-176203.48
2020-03-18,segment_770.npy,79560.08,4.8070793,0.8217734,-857696.5,-194532.7
2020-03-18,segment_702.npy,78710.01,4.8055744,0.83133596,-867077.9,-197090.56
2020-03-18,segment_936.npy,78713.95,4.7995844,0.82539773,-840833.94,-190528.6
2020-03-18,segment_1180.npy,82670.49,4.8062277,0.827396,-844277.25,-190400.28
2020-03-18,segment_439.npy,68405.375,4.791812,0.7797514,-689379.9,-155242.23
2020-03-18,segment_192.npy,77325.06,4.820256,0.81385,-932329.1,-213749.61
2020-03-18,segment_165.npy,77281.58,4.815818,0.8316217,-890424.9,-203284.4
2020-03-18,segment_748.npy,75497.86,4.804256,0.80903834,-883084.94,-201895.36
2020-03-18,segment_1162.npy,76527.39,4.8029947,0.8161781,-893784.1,-204312.78
2020-03-18,segment_446.npy,70345.2,4.8083487,0.8209759,-799302.5,-182237.92
2020-03-18,segment_1528.npy,75860.93,4.802924,0.8408359,-891978.8,-204028.06
2020-03-18,segment_463.npy,72459.17,4.8050556,0.8240128,-830753.75,-189572.23
2020-03-18,segment_118.npy,78164.89,4.8262253,0.79235375,-900346.5,-205544.0
2020-03-18,segment_1543.npy,76984.35,4.8017473,0.83668536,-895394.9,-204601.22
2020-03-18,segment_412.npy,77214.0,4.8090525,0.8092875,-885128.2,-201977.14
2020-03-18,segment_420.npy,79065.61,4.8124046,0.81319577,-890742.2,-202917.73
2020-03-18,segment_341.npy,77265.375,4.8127475,0.81612015,-891438.94,-203541.98
2020-03-18,segment_762.npy,76874.15,4.805629,0.8225057,-856187.3,-194826.89
2020-03-18,segment_1263.npy,81725.95,4.792108,0.8276407,-835705.9,-188493.58
2020-03-18,segment_1379.npy,76936.73,4.8032813,0.82911617,-882816.0,-201468.4
2020-03-18,segment_878.npy,81303.2,4.8006043,0.8269788,-839004.5,-189423.92
2020-03-18,segment_756.npy,76866.84,4.803426,0.8143186,-846321.25,-192362.2
2020-03-18,segment_659.npy,75554.016,4.8043804,0.8093738,-835303.5,-189935.97
2020-03-18,segment_225.npy,79309.39,4.8240185,0.8054881,-867363.6,-197012.16
2020-03-18,segment_128.npy,78949.59,4.822514,0.8001631,-923131.2,-211044.0
2020-03-18,segment_1489.npy,71958.42,4.8065405,0.83034444,-955388.6,-220856.14
2020-03-18,segment_744.npy,76844.625,4.8003654,0.8015721,-855224.25,-194593.5
2020-03-18,segment_1026.npy,78396.734,4.8086705,0.8221087,-858423.4,-195005.25
2020-03-18,segment_1055.npy,76315.67,4.801999,0.82442015,-852346.9,-194006.39
2020-03-18,segment_147.npy,82362.03,4.823997,0.8002738,-875423.7,-198264.02
2020-03-18,segment_109.npy,74329.43,4.8235254,0.77405494,-947309.1,-218243.53
2020-03-18,segment_63.npy,78417.48,4.8251657,0.8019401,-937481.56,-214764.61
2020-03-18,segment_1425.npy,78042.56,4.773978,0.81728977,-748884.06,-167708.97
2020-03-18,segment_6.npy,74557.29,4.8221684,0.80879873,-884150.25,-202396.83
2020-03-18,segment_1498.npy,74636.69,4.8047905,0.83658063,-929588.1,-213736.45
2020-03-18,segment_501.npy,77152.586,4.800765,0.80867827,-845047.44,-191972.31
2020-03-18,segment_198.npy,78886.34,4.824056,0.8080429,-904541.0,-206412.25
2020-03-18,segment_88.npy,80090.81,4.8214283,0.78347576,-898149.4,-204513.23
2020-03-18,segment_1401.npy,77760.375,4.8038883,0.8294271,-901424.8,-205914.7
2020-03-18,segment_804.npy,77414.33,4.8033013,0.82358176,-850785.5,-193341.39
2020-03-18,segment_787.npy,77460.3,4.807932,0.82001245,-869750.1,-198071.05
2020-03-18,segment_923.npy,79312.07,4.7957554,0.8259696,-820847.0,-185382.33
2020-03-18,segment_1548.npy,75366.516,4.8061,0.8245975,-925642.8,-212567.67
2020-03-18,segment_707.npy,78453.67,4.807997,0.82149696,-854773.6,-194078.58
2020-03-18,segment_1160.npy,76591.9,4.7986646,0.82052714,-874669.25,-199517.94
2020-03-18,segment_1440.npy,75292.17,4.7999687,0.8351668,-903044.25,-206936.61
2020-03-18,segment_1551.npy,75765.336,4.7996855,0.83161736,-892063.8,-204073.22
2020-03-18,segment_721.npy,77171.64,4.804118,0.8116997,-844178.25,-191750.25
2020-03-18,segment_1598.npy,75137.86,4.8030586,0.82740635,-928253.1,-213277.4
2020-03-18,segment_993.npy,76852.42,4.794625,0.82031703,-817765.25,-185226.8
2020-03-18,segment_1793.npy,76016.45,4.803589,0.8404713,-887053.75,-202757.9
2020-03-18,segment_471.npy,74385.33,4.8096924,0.797898,-843280.0,-192222.27
2020-03-18,segment_1790.npy,76112.2,4.7996206,0.8433266,-893341.75,-204305.97
2020-03-18,segment_1008.npy,77217.48,4.7976103,0.81900287,-816202.1,-184744.75
2020-03-18,segment_1536.npy,74637.266,4.8017926,0.83401155,-910840.3,-209049.34
2020-03-18,segment_460.npy,71377.64,4.8074074,0.8147597,-789165.4,-179445.53
2020-03-18,segment_1185.npy,77162.74,4.8050485,0.8283582,-876403.56,-199808.8
2020-03-18,segment_1764.npy,78147.09,4.79674,0.8235232,-878308.5,-200038.95
2020-03-18,segment_1684.npy,76413.79,4.808504,0.8318987,-930183.25,-213440.95
2020-03-18,segment_717.npy,78943.74,4.810622,0.8215476,-852893.25,-193485.97
2020-03-18,segment_1577.npy,77134.195,4.7970266,0.8294165,-881747.9,-201152.02
2020-03-18,segment_1163.npy,78991.914,4.803093,0.82457274,-872030.7,-198258.28
2020-03-18,segment_441.npy,71077.61,4.804369,0.7867695,-743648.3,-168141.28
2020-03-18,segment_1679.npy,73630.83,4.809869,0.82689553,-936314.9,-215669.6
2020-03-18,segment_833.npy,78544.58,4.8021984,0.8282969,-832517.75,-188491.89
2020-03-18,segment_650.npy,75153.45,4.8042946,0.82126963,-804911.0,-182437.98
2020-03-18,segment_634.npy,73275.28,4.805592,0.8197538,-795360.94,-180520.0
2020-03-18,segment_124.npy,78367.3,4.8239975,0.8045985,-914548.2,-209043.81
2020-03-18,segment_1340.npy,76740.39,4.8058567,0.82868934,-878438.3,-200423.08
2020-03-18,segment_725.npy,77011.125,4.8100324,0.8259176,-883831.44,-201703.67
2020-03-18,segment_99.npy,79685.734,4.8264217,0.7953385,-907885.4,-207048.5
2020-03-18,segment_1294.npy,81754.28,4.805135,0.83696187,-861044.4,-194821.11
2020-03-18,segment_1594.npy,76085.7,4.800363,0.83524925,-892509.9,-204104.64
2020-03-18,segment_782.npy,77933.945,4.8078423,0.8183099,-864585.0,-196661.36
2020-03-18,segment_324.npy,77614.055,4.8132725,0.80822384,-900033.75,-205603.52
2020-03-18,segment_887.npy,79289.47,4.8001776,0.8298765,-840478.75,-190295.9
2020-03-18,segment_914.npy,79191.95,4.7983484,0.820965,-825393.6,-186549.02
2020-03-18,segment_1622.npy,76961.234,4.7888603,0.85633415,-870549.6,-198395.69
2020-03-18,segment_537.npy,77054.484,4.8069067,0.8348777,-874602.7,-199385.64
2020-03-18,segment_1741.npy,78452.75,4.79615,0.8250451,-868699.44,-197560.27
2020-03-18,segment_535.npy,77093.46,4.8068953,0.8237927,-866412.8,-197328.44
2020-03-18,segment_41.npy,75593.47,4.822971,0.7956608,-962231.06,-221658.0
2020-03-18,segment_301.npy,77730.45,4.814006,0.8091036,-886488.3,-202188.06
2020-03-18,segment_443.npy,71586.67,4.804563,0.8009986,-797519.8,-181481.88
2020-03-18,segment_1639.npy,75444.484,4.80493,0.82220113,-910314.6,-208716.12
