Date,npy.number,ACI,ADI,NDSI,Bioacoustic Index,Hybrid
2020-02-18,segment_926.npy,76220.85,4.806391,0.79366183,-886685.1,-202614.67
2020-02-18,segment_817.npy,74322.47,4.804825,0.77725387,-890070.25,-203935.55
2020-02-18,segment_1102.npy,71131.516,4.815345,0.7382315,-675249.6,-151028.14
2020-02-18,segment_1752.npy,73401.086,4.7914047,0.82425976,-923738.6,-212582.98
2020-02-18,segment_737.npy,75401.33,4.8089886,0.77684957,-937111.5,-215426.14
2020-02-18,segment_502.npy,72966.72,4.8209667,0.7838388,-1002857.3,-232471.25
2020-02-18,segment_82.npy,75307.875,4.812599,0.7916835,-884611.9,-202324.6
2020-02-18,segment_1064.npy,76485.516,4.813631,0.7835425,-837896.3,-190351.3
2020-02-18,segment_740.npy,74148.39,4.810999,0.78284633,-955241.56,-220271.89
2020-02-18,segment_609.npy,74657.266,4.817091,0.8002108,-959270.75,-221151.97
2020-02-18,segment_1429.npy,76931.35,4.7992887,0.7877402,-914464.1,-209381.8
2020-02-18,segment_906.npy,76098.03,4.8019323,0.7893705,-849982.8,-193469.8
2020-02-18,segment_848.npy,70601.47,4.8105006,0.77878964,-965744.75,-223784.42
2020-02-18,segment_1518.npy,75159.64,4.800356,0.7728664,-908777.5,-208403.08
2020-02-18,segment_1768.npy,75966.734,4.793354,0.8124994,-928063.0,-213022.66
2020-02-18,segment_719.npy,74487.41,4.811061,0.7635165,-872944.2,-199612.8
2020-02-18,segment_1719.npy,69276.59,4.810394,0.7981018,-1028001.44,-239679.81
2020-02-18,segment_305.npy,75797.67,4.8177347,0.7742354,-917713.2,-210477.48
2020-02-18,segment_1270.npy,74321.08,4.802911,0.791103,-902506.44,-207044.94
2020-02-18,segment_520.npy,72761.61,4.8194885,0.7879167,-989969.2,-229300.5
2020-02-18,segment_281.npy,74819.33,4.8080606,0.76465493,-860282.0,-196364.28
2020-02-18,segment_1640.npy,71948.266,4.7859983,0.7648058,-819134.6,-186795.2
2020-02-18,segment_7.npy,77614.64,4.820301,0.7783907,-931749.75,-213532.38
2020-02-18,segment_749.npy,75381.75,4.8064737,0.76822674,-909626.0,-208559.67
2020-02-18,segment_80.npy,76301.39,4.8125772,0.8045613,-907692.5,-207846.38
2020-02-18,segment_1365.npy,68522.18,4.8102007,0.79259145,-1000527.8,-233000.0
