Date,npy.number,ACI,ADI,NDSI,Bioacoustic Index,Hybrid
2020-03-18,segment_1346.npy,76780.0,4.825262,0.78923225,-691784.0,-153749.6
2020-03-18,segment_1144.npy,80543.266,4.8312,0.80434203,-725422.0,-161218.28
2020-03-18,segment_1342.npy,79686.125,4.8272533,0.807958,-689008.0,-152329.06
2020-03-18,segment_1573.npy,79430.67,4.8250613,0.793268,-717804.1,-159591.95
2020-03-18,segment_1774.npy,80500.2,4.823223,0.8033667,-732985.0,-163119.8
2020-03-18,segment_957.npy,80977.35,4.8346004,0.7876258,-747103.0,-166530.0
2020-03-18,segment_56.npy,83021.08,4.837138,0.7708298,-763685.7,-170164.75
2020-03-18,segment_342.npy,80540.445,4.8347626,0.7932919,-793722.25,-178294.05
2020-03-18,segment_1579.npy,81009.59,4.82743,0.80577147,-727674.4,-161664.78
2020-03-18,segment_513.npy,82745.97,4.8347797,0.7867585,-775120.94,-173092.34
2020-03-18,segment_931.npy,80286.29,4.833995,0.7863972,-741667.75,-165343.95
2020-03-18,segment_913.npy,79874.33,4.8341923,0.79404783,-729430.06,-162387.53
2020-03-18,segment_1176.npy,77292.625,4.8457003,0.76321346,-1086311.5,-252253.31
2020-03-18,segment_1185.npy,80804.11,4.83272,0.7917672,-753392.9,-168145.78
2020-03-18,segment_415.npy,82151.3,4.83477,0.780861,-775808.7,-173412.94
2020-03-18,segment_1105.npy,81933.1,4.8330126,0.7965848,-738377.4,-164109.66
2020-03-18,segment_792.npy,80131.92,4.835577,0.7872103,-745905.5,-166441.98
2020-03-18,segment_1779.npy,82792.05,4.8218517,0.8172733,-729682.5,-161721.2
2020-03-18,segment_554.npy,82432.625,4.8357573,0.7790521,-778398.0,-173989.94
2020-03-18,segment_804.npy,82975.18,4.835683,0.79132223,-737623.1,-163660.58
2020-03-18,segment_683.npy,82507.5,4.8344235,0.7869487,-762156.4,-169910.81
2020-03-18,segment_1064.npy,79060.625,4.8326316,0.787783,-754943.0,-168969.19
2020-03-18,segment_1702.npy,81205.95,4.8246217,0.8080283,-732847.44,-162908.97
2020-03-18,segment_484.npy,82898.48,4.834868,0.7915282,-777651.9,-173686.94
2020-03-18,segment_231.npy,83304.195,4.836095,0.7732833,-765487.2,-170544.34
2020-03-18,segment_1100.npy,79470.14,4.8330946,0.7933174,-744391.5,-166228.94
2020-03-18,segment_690.npy,81103.2,4.8335733,0.7929081,-752809.8,-167925.25
2020-03-18,segment_830.npy,84091.78,4.837711,0.7773401,-765353.3,-170313.98
2020-03-18,segment_1707.npy,80147.695,4.8218665,0.81378585,-738081.94,-164482.16
2020-03-18,segment_594.npy,79456.445,4.8347507,0.78676707,-763894.2,-171108.03
2020-03-18,segment_703.npy,78309.73,4.834039,0.7896778,-721106.0,-160697.66
2020-03-18,segment_229.npy,78742.5,4.834903,0.77629566,-777488.6,-174685.12
2020-03-18,segment_1465.npy,80232.625,4.82451,0.8060257,-732697.25,-163114.75
2020-03-18,segment_805.npy,79195.34,4.8345647,0.7954034,-720498.6,-160324.4
2020-03-18,segment_801.npy,81877.61,4.836074,0.7815898,-740070.7,-164546.86
2020-03-18,segment_1585.npy,82111.234,4.8277235,0.80440557,-735265.2,-163287.08
2020-03-18,segment_961.npy,81003.0,4.83374,0.79455525,-748417.5,-166852.22
2020-03-18,segment_682.npy,83775.86,4.8355565,0.78598577,-737074.75,-163323.31
2020-03-18,segment_977.npy,82291.59,4.8328543,0.77708894,-722876.2,-160144.75
2020-03-18,segment_1196.npy,80742.81,4.832755,0.79326534,-707282.7,-156633.56
2020-03-18,segment_1087.npy,80989.33,4.833674,0.78794634,-750507.6,-167378.17
2020-03-18,segment_1321.npy,78944.555,4.828517,0.7967676,-725472.1,-161630.48
2020-03-18,segment_528.npy,81614.516,4.835636,0.7822564,-777209.1,-173897.25
2020-03-18,segment_956.npy,79492.45,4.8337946,0.7910212,-756488.6,-169247.64
2020-03-18,segment_48.npy,81561.53,4.8370695,0.7619185,-768147.9,-171645.19
2020-03-18,segment_652.npy,82706.89,4.8350716,0.7962875,-776945.0,-173558.12
2020-03-18,segment_74.npy,83158.69,4.836629,0.77376616,-844359.5,-190298.8
2020-03-18,segment_1361.npy,78735.41,4.821229,0.8047236,-706949.5,-157052.12
2020-03-18,segment_878.npy,82789.33,4.8331814,0.80273217,-734154.44,-162839.88
2020-03-18,segment_1402.npy,80423.83,4.82067,0.8004968,-719490.1,-159765.17
2020-03-18,segment_1277.npy,80564.484,4.827982,0.80525005,-735244.5,-163668.6
2020-03-18,segment_924.npy,81820.94,4.835462,0.7763789,-747750.9,-166481.08
2020-03-18,segment_939.npy,81392.664,4.834017,0.79836965,-757477.5,-169019.8
2020-03-18,segment_1681.npy,80278.58,4.822809,0.8073135,-745254.6,-166242.61
2020-03-18,segment_135.npy,80235.086,4.8353214,0.77526355,-790952.4,-177677.92
2020-03-18,segment_751.npy,79803.62,4.8354464,0.7854783,-730012.1,-162550.72
2020-03-18,segment_240.npy,82335.14,4.8351393,0.7722022,-788398.75,-176514.5
2020-03-18,segment_1625.npy,81509.61,4.826312,0.802868,-738731.0,-164303.94
2020-03-18,segment_293.npy,80881.62,4.834065,0.77197117,-753038.5,-168037.81
2020-03-18,segment_1566.npy,78596.42,4.826394,0.7905643,-722768.0,-161041.48
2020-03-18,segment_1679.npy,80188.516,4.823613,0.80936134,-735523.2,-163832.27
2020-03-18,segment_369.npy,82797.38,4.835909,0.78441316,-783615.1,-175203.03
2020-03-18,segment_486.npy,84107.41,4.834384,0.795341,-767793.9,-170920.2
2020-03-18,segment_346.npy,81647.125,4.835421,0.790413,-778057.6,-174101.22
2020-03-18,segment_534.npy,80579.39,4.834543,0.7838842,-772945.44,-173090.11
2020-03-18,segment_521.npy,82154.26,4.835676,0.78745776,-780549.8,-174597.48
2020-03-18,segment_127.npy,81280.08,4.8356256,0.7752147,-775750.25,-173616.14
2020-03-18,segment_492.npy,83307.54,4.8348856,0.78647554,-782929.0,-174903.95
2020-03-18,segment_676.npy,80768.16,4.834443,0.79533213,-758053.9,-169320.02
2020-03-18,segment_1398.npy,82873.8,4.8246937,0.799374,-739683.25,-164200.95
2020-03-18,segment_1699.npy,79987.97,4.8235197,0.8099502,-739312.44,-164829.7
2020-03-18,segment_592.npy,81918.84,4.8357306,0.7833092,-768408.4,-171620.98
2020-03-18,segment_648.npy,82943.17,4.8350735,0.7954341,-765601.4,-170663.14
2020-03-18,segment_1515.npy,84103.516,4.8244524,0.79111505,-699922.25,-153953.28
2020-03-18,segment_119.npy,81471.25,4.836186,0.7749272,-794215.1,-178184.56
2020-03-18,segment_837.npy,82881.31,4.834951,0.7813635,-721059.2,-159543.06
2020-03-18,segment_985.npy,78719.016,4.8327165,0.78143615,-739182.8,-165114.55
2020-03-18,segment_1290.npy,78612.555,4.8272324,0.8148559,-726143.4,-161881.3
2020-03-18,segment_570.npy,80729.48,4.8350315,0.7903681,-773680.0,-173236.22
2020-03-18,segment_926.npy,81522.12,4.8336506,0.7866737,-747846.1,-166579.6
2020-03-18,segment_372.npy,80917.75,4.8353,0.784749,-800241.1,-179829.44
2020-03-18,segment_656.npy,83246.42,4.8350143,0.78997326,-767241.4,-170997.33
2020-03-18,segment_1535.npy,81851.96,4.8239646,0.7942625,-725580.06,-160930.62
2020-03-18,segment_613.npy,81961.625,4.834999,0.7827064,-784388.5,-175605.31
2020-03-18,segment_327.npy,85352.58,4.836522,0.77543604,-780711.4,-173838.3
2020-03-18,segment_1591.npy,79185.016,4.825021,0.81106764,-743684.2,-166123.38
2020-03-18,segment_1466.npy,81510.234,4.8246713,0.7970699,-715847.1,-158582.81
2020-03-18,segment_1340.npy,84815.25,4.8278275,0.79809105,-711917.1,-156774.06
2020-03-18,segment_321.npy,82479.68,4.8355227,0.7831306,-784328.1,-175460.7
2020-03-18,segment_899.npy,81158.77,4.83572,0.7873434,-806294.75,-181282.6
2020-03-18,segment_696.npy,80658.664,4.8334446,0.79795384,-751051.25,-167596.73
2020-03-18,segment_33.npy,80049.086,4.836053,0.7701643,-772016.2,-172990.38
2020-03-18,segment_1216.npy,78689.805,4.830114,0.8004625,-746866.8,-167042.84
2020-03-18,segment_573.npy,83125.63,4.8357725,0.78794885,-775569.2,-173109.48
2020-03-18,segment_146.npy,82111.414,4.836276,0.7709393,-772014.6,-172474.4
2020-03-18,segment_1565.npy,77997.7,4.826365,0.7886122,-729172.1,-162792.2
2020-03-18,segment_80.npy,80413.76,4.836607,0.7756262,-785491.5,-176268.03
2020-03-18,segment_1259.npy,79971.04,4.829813,0.8001106,-736477.06,-164125.1
2020-03-18,segment_151.npy,82126.43,4.836155,0.76451945,-766042.56,-170977.62
2020-03-18,segment_184.npy,82322.516,4.8359914,0.77247316,-770960.6,-172158.12
2020-03-18,segment_689.npy,80352.28,4.8341293,0.79841983,-751408.25,-167762.58
2020-03-18,segment_1184.npy,81994.25,4.831692,0.7928773,-748194.1,-166548.56
2020-03-18,segment_1430.npy,79635.77,4.8206882,0.7938475,-718569.56,-159732.05
2020-03-18,segment_1241.npy,79648.03,4.829026,0.79595065,-735540.94,-163971.81
2020-03-18,segment_954.npy,80926.1,4.8339543,0.7966169,-720413.4,-159870.4
2020-03-18,segment_333.npy,83368.36,4.835502,0.78997797,-779434.8,-174015.2
2020-03-18,segment_1228.npy,79432.79,4.831167,0.8036186,-726508.7,-161767.56
2020-03-18,segment_1115.npy,81137.25,4.8323655,0.7963384,-745172.1,-166007.31
2020-03-18,segment_1322.npy,80301.375,4.829272,0.7991404,-737291.6,-164246.16
2020-03-18,segment_1408.npy,80384.59,4.820553,0.7757266,-704403.3,-156003.28
2020-03-18,segment_1235.npy,80657.91,4.830448,0.7990562,-726430.1,-161441.66
2020-03-18,segment_461.npy,81183.79,4.835425,0.78595155,-779662.06,-174618.16
2020-03-18,segment_788.npy,81917.836,4.834372,0.7949093,-722484.9,-160140.34
2020-03-18,segment_1580.npy,81612.78,4.82804,0.8048982,-734531.44,-163228.25
2020-03-18,segment_1616.npy,80898.97,4.8267875,0.80266345,-730354.0,-162362.34
2020-03-18,segment_154.npy,80906.56,4.8360443,0.7670135,-774191.4,-173319.8
2020-03-18,segment_545.npy,78594.72,4.8347435,0.79090095,-777255.4,-174663.75
2020-03-18,segment_791.npy,80991.89,4.8355904,0.78470314,-764007.06,-170752.39
2020-03-18,segment_238.npy,80233.484,4.8351355,0.77342993,-772367.5,-173032.1
2020-03-18,segment_106.npy,82578.32,4.8366528,0.7781912,-782303.75,-174929.95
2020-03-18,segment_1063.npy,79393.59,4.8331184,0.7888315,-730669.9,-162817.66
2020-03-18,segment_196.npy,81335.13,4.835835,0.77775633,-778498.9,-174289.53
2020-03-18,segment_1108.npy,81360.05,4.8335247,0.7922494,-759081.1,-169428.86
2020-03-18,segment_820.npy,79906.2,4.835269,0.7914435,-746407.1,-166623.83
2020-03-18,segment_1439.npy,78905.66,4.8236346,0.8083376,-730660.75,-162937.38
2020-03-18,segment_1438.npy,78721.7,4.8233414,0.79869735,-727217.1,-162122.45
2020-03-18,segment_1075.npy,81714.766,4.834017,0.78672516,-730947.44,-162306.77
2020-03-18,segment_606.npy,82522.836,4.83529,0.7832308,-766842.25,-171078.45
2020-03-18,segment_1749.npy,81481.5,4.822838,0.8052125,-725800.5,-161078.34
2020-03-18,segment_1725.npy,79824.766,4.8224044,0.8110253,-732497.75,-163166.84
2020-03-18,segment_1339.npy,80106.97,4.8282013,0.80150515,-702024.8,-155478.05
2020-03-18,segment_124.npy,81736.89,4.835368,0.77809936,-776159.6,-173604.28
2020-03-18,segment_1243.npy,79490.47,4.8297453,0.79149294,-733544.7,-163512.16
2020-03-18,segment_1386.npy,81692.45,4.826734,0.80798924,-731981.8,-162570.94
2020-03-18,segment_19.npy,81335.95,4.83545,0.7675208,-750893.4,-167387.95
2020-03-18,segment_197.npy,81116.766,4.835183,0.7803318,-777383.94,-174065.39
2020-03-18,segment_246.npy,82789.26,4.835926,0.7628681,-759868.0,-169268.28
2020-03-18,segment_1793.npy,81044.58,4.822172,0.8060842,-728549.06,-161874.72
2020-03-18,segment_1019.npy,80285.64,4.8346615,0.7825388,-754286.1,-168498.72
2020-03-18,segment_1272.npy,81341.86,4.829336,0.8021623,-732327.1,-162744.9
2020-03-18,segment_904.npy,79565.35,4.8333898,0.78491074,-740051.8,-165120.22
2020-03-18,segment_531.npy,80091.78,4.834121,0.78759325,-789815.1,-177429.44
2020-03-18,segment_1509.npy,83727.27,4.823642,0.797295,-729625.5,-161473.16
2020-03-18,segment_860.npy,80369.875,4.8353653,0.78855765,-721082.7,-160176.8
2020-03-18,segment_1683.npy,80496.59,4.823922,0.805912,-741814.75,-165328.12
2020-03-18,segment_264.npy,78849.66,4.834194,0.7854417,-776219.75,-174341.12
2020-03-18,segment_98.npy,83324.97,4.8363614,0.7790638,-781778.1,-174611.89
2020-03-18,segment_1668.npy,80236.02,4.822536,0.8080658,-750915.25,-167668.4
2020-03-18,segment_476.npy,82963.68,4.8357024,0.7851102,-780701.75,-174433.11
2020-03-18,segment_1563.npy,79979.36,4.82686,0.7980802,-717414.94,-159357.48
2020-03-18,segment_653.npy,83062.09,4.8353434,0.7894862,-771817.75,-172187.5
2020-03-18,segment_122.npy,81313.31,4.8358464,0.7725274,-784597.4,-175819.61
2020-03-18,segment_1716.npy,82226.22,4.824381,0.80621,-729077.5,-161711.4
2020-03-18,segment_494.npy,81470.45,4.835328,0.78759956,-780318.0,-174710.48
2020-03-18,segment_520.npy,81122.14,4.8350506,0.7851062,-782656.5,-175382.19
2020-03-18,segment_428.npy,82676.74,4.83588,0.77947825,-774282.44,-172900.02
2020-03-18,segment_419.npy,83254.01,4.8354006,0.7859361,-769203.75,-171486.03
2020-03-18,segment_421.npy,81449.64,4.835558,0.78153837,-778815.7,-174340.11
2020-03-18,segment_1258.npy,81303.01,4.829358,0.79376465,-722674.5,-160341.47
2020-03-18,segment_649.npy,81996.94,4.8357472,0.79090273,-783718.0,-175428.86
2020-03-18,segment_631.npy,79677.11,4.83514,0.7848895,-781852.44,-175542.42
2020-03-18,segment_1310.npy,80004.664,4.823502,0.8082666,-723604.7,-160898.6
2020-03-18,segment_527.npy,82297.08,4.835734,0.7805891,-775856.5,-173388.45
2020-03-18,segment_1376.npy,78632.08,4.8212147,0.79691166,-720148.7,-160377.75
2020-03-18,segment_822.npy,79097.38,4.834663,0.78872734,-747878.6,-167193.9
2020-03-18,segment_1232.npy,80435.086,4.830682,0.7939922,-730701.94,-162565.31
2020-03-18,segment_403.npy,81206.11,4.8353395,0.783257,-780417.6,-174801.47
2020-03-18,segment_1038.npy,81050.44,4.833665,0.7938168,-723347.0,-160572.73
2020-03-18,segment_367.npy,79809.65,4.8355675,0.78665847,-795878.9,-179015.9
2020-03-18,segment_1335.npy,80203.19,4.8290243,0.802841,-719279.3,-159767.62
2020-03-18,segment_485.npy,80441.29,4.835227,0.78548163,-783567.44,-175780.12
2020-03-18,segment_909.npy,79738.66,4.8343678,0.7823405,-748642.75,-167224.62
2020-03-18,segment_391.npy,85166.42,4.8364234,0.7787367,-783695.2,-174630.78
2020-03-18,segment_1078.npy,79726.03,4.8320065,0.79403853,-707505.5,-156943.47
2020-03-18,segment_1752.npy,82682.19,4.822427,0.8004426,-725116.75,-160607.23
2020-03-18,segment_88.npy,79936.21,4.8363476,0.7715976,-789908.5,-177491.67
2020-03-18,segment_1017.npy,82446.14,4.8339143,0.7898937,-726632.1,-161045.1
2020-03-18,segment_1617.npy,80662.4,4.8256407,0.7993064,-736437.5,-163942.38
2020-03-18,segment_1135.npy,80808.44,4.833604,0.7862247,-737992.4,-164294.58
2020-03-18,segment_638.npy,81548.55,4.836426,0.7824142,-762695.6,-170285.36
2020-03-18,segment_60.npy,80171.13,4.8360453,0.77228373,-776672.8,-174124.02
2020-03-18,segment_604.npy,80462.04,4.8377266,0.78029376,-820401.9,-184983.56
2020-03-18,segment_112.npy,81021.81,4.8361454,0.7767517,-789409.6,-177095.55
2020-03-18,segment_588.npy,82046.38,4.8360415,0.7847507,-774342.56,-173072.64
2020-03-18,segment_1320.npy,81838.34,4.82844,0.79834896,-719904.7,-159515.19
2020-03-18,segment_199.npy,81084.55,4.836327,0.7687503,-798615.06,-179381.23
2020-03-18,segment_856.npy,82040.266,4.835595,0.7856793,-736768.6,-163680.69
2020-03-18,segment_294.npy,80177.234,4.834959,0.7799969,-760350.2,-170041.83
2020-03-18,segment_1419.npy,80666.39,4.8180265,0.8028187,-710357.5,-157421.38
2020-03-18,segment_1484.npy,80110.26,4.8213263,0.81769645,-729143.9,-162257.0
2020-03-18,segment_1796.npy,81263.28,4.8198023,0.80770135,-737936.25,-164166.84
2020-03-18,segment_1687.npy,82114.95,4.8242245,0.80310553,-731404.06,-162320.88
2020-03-18,segment_1046.npy,80800.39,4.8338213,0.79379606,-757941.5,-169283.88
2020-03-18,segment_1590.npy,81165.86,4.8252935,0.81321365,-757652.8,-169120.33
2020-03-18,segment_340.npy,83700.12,4.835059,0.7942996,-776314.75,-173152.25
2020-03-18,segment_543.npy,80443.28,4.835143,0.7852848,-785836.9,-176347.0
2020-03-18,segment_388.npy,82866.11,4.83605,0.781111,-787021.75,-176037.5
2020-03-18,segment_1192.npy,80933.61,4.831565,0.79445976,-723363.1,-160605.97
2020-03-18,segment_361.npy,80776.14,4.835234,0.7931419,-780833.4,-175012.9
2020-03-18,segment_761.npy,79274.45,4.8351974,0.7854506,-740643.9,-165340.95
2020-03-18,segment_747.npy,80191.945,4.835843,0.7739608,-770991.75,-172698.55
2020-03-18,segment_79.npy,80321.9,4.836173,0.7743397,-786004.6,-176419.28
2020-03-18,segment_1317.npy,77753.53,4.824486,0.8073955,-712921.1,-158790.48
2020-03-18,segment_1537.npy,81953.61,4.8236575,0.80231905,-727790.9,-161457.9
2020-03-18,segment_1603.npy,82530.625,4.8335094,0.7967318,-819582.4,-184261.53
2020-03-18,segment_1206.npy,80890.805,4.830963,0.8022073,-742439.0,-165385.64
2020-03-18,segment_953.npy,81913.555,4.8342257,0.7921467,-735324.75,-163351.39
2020-03-18,segment_97.npy,79730.5,4.835911,0.78454614,-792778.1,-178260.5
2020-03-18,segment_1007.npy,80920.14,4.8337975,0.79088074,-723799.75,-160718.5
2020-03-18,segment_1460.npy,80069.81,4.8246336,0.8097225,-734562.25,-163621.7
2020-03-18,segment_271.npy,82241.336,4.8350267,0.76605815,-750787.4,-167135.11
2020-03-18,segment_99.npy,81439.95,4.8359456,0.779748,-789476.6,-177007.77
2020-03-18,segment_1638.npy,83229.34,4.8248253,0.8023623,-761927.44,-169673.11
